word_index,section,start,end,alignment,word
1252,S08,543.260,543.520,DIRECT,the
1253,S08,543.520,544.100,ALIGNED,regulators'
1254,S08,544.100,544.420,DIRECT,concerns.
1255,S08,545.440,545.660,DIRECT,On
1256,S08,545.660,545.840,DIRECT,December
1257,S08,545.840,546.980,ALIGNED,"fourteenth,"
1258,S08,546.980,547.140,DIRECT,Adobe
1259,S08,547.140,547.500,DIRECT,and
1260,S08,547.500,547.880,DIRECT,Figma
1261,S08,547.880,548.160,DIRECT,submitted
1262,S08,548.160,548.480,DIRECT,their
1263,S08,548.480,548.860,DIRECT,response
1264,S08,548.860,549.180,DIRECT,to
1265,S08,549.180,549.260,DIRECT,the
1266,S08,549.260,549.960,DIRECT,CMA's
1267,S08,549.960,550.160,DIRECT,remedies
1268,S08,550.160,550.600,DIRECT,notice.
1269,S08,551.480,551.780,DIRECT,In
1270,S08,551.780,551.920,DIRECT,that
1271,S08,551.920,552.360,DIRECT,"response,"
1272,S08,552.840,552.960,DIRECT,the
1273,S08,552.960,553.240,DIRECT,companies
1274,S08,553.240,553.640,DIRECT,argued
1275,S08,553.640,554.000,DIRECT,that
1276,S08,554.000,554.100,DIRECT,the
1277,S08,554.100,554.420,DIRECT,direction
1278,S08,554.420,554.700,DIRECT,of
1279,S08,554.700,554.780,DIRECT,the
1280,S08,554.780,555.180,DIRECT,possible
1281,S08,555.180,555.500,DIRECT,remedies
1282,S08,555.500,556.320,DIRECT,effectively
1283,S08,556.320,556.960,DIRECT,pointed
1284,S08,556.960,557.380,DIRECT,toward
1285,S08,557.380,557.800,DIRECT,either
1286,S08,557.800,558.220,DIRECT,prohibition
1287,S08,558.220,559.060,DIRECT,or
1288,S08,559.060,559.840,DIRECT,divestiture
1289,S08,559.840,560.200,DIRECT,of
1290,S08,560.200,560.580,DIRECT,Figma
1291,S08,560.580,560.760,DIRECT,Design.
1292,S08,561.420,562.020,DIRECT,That
1293,S08,562.020,562.220,DIRECT,was
1294,S08,562.220,562.360,DIRECT,the
1295,S08,562.360,562.840,ALIGNED,companies'
1296,S08,562.840,563.200,DIRECT,characterization.
1297,S08,564.300,564.400,DIRECT,It
1298,S08,564.400,564.520,DIRECT,was
1299,S08,564.520,564.820,DIRECT,not
1300,S08,564.820,565.040,DIRECT,a
1301,S08,565.040,565.300,DIRECT,final
1302,S08,565.300,565.820,DIRECT,CMA
1303,S08,565.820,566.100,DIRECT,ruling.
1304,S08,566.880,567.140,DIRECT,But
1305,S08,567.140,567.240,DIRECT,it
1306,S08,567.240,567.560,DIRECT,captures
1307,S08,567.560,567.920,DIRECT,how
1308,S08,567.920,568.260,DIRECT,narrow
1309,S08,568.260,568.520,DIRECT,they
1310,S08,568.520,568.720,DIRECT,said
1311,S08,568.720,568.880,DIRECT,the
1312,S08,568.880,569.120,DIRECT,path
1313,S08,569.120,569.340,DIRECT,had
1314,S08,569.340,569.660,DIRECT,become.
1315,S08,570.560,570.740,DIRECT,No
1316,S08,570.740,571.000,DIRECT,final
1317,S08,571.000,571.440,DIRECT,UK
1318,S08,571.440,572.060,DIRECT,or
1319,S08,572.060,572.320,DIRECT,EU
1320,S08,572.320,573.040,DIRECT,prohibition
1321,S08,573.040,573.500,DIRECT,order
1322,S08,573.500,573.760,DIRECT,had
1323,S08,573.760,573.920,DIRECT,been
1324,S08,573.920,574.220,DIRECT,issued.
1325,S08,575.080,575.200,DIRECT,Yet
1326,S08,575.200,575.340,DIRECT,the
1327,S08,575.340,575.700,DIRECT,practical
1328,S08,575.700,576.140,DIRECT,question
1329,S08,576.140,576.520,DIRECT,was
1330,S08,576.520,576.820,DIRECT,now
1331,S08,576.820,577.300,DIRECT,unavoidable.
1332,S08,578.360,578.560,DIRECT,Could
1333,S08,578.560,578.720,DIRECT,this
1334,S08,578.720,579.080,DIRECT,transaction
1335,S08,579.080,579.880,DIRECT,still
1336,S08,579.880,580.180,DIRECT,reach
1337,S08,580.180,580.420,DIRECT,the
1338,S08,580.420,580.720,DIRECT,approvals
1339,S08,580.720,581.300,DIRECT,required
1340,S08,581.300,581.620,DIRECT,to
1341,S08,581.620,581.860,DIRECT,close?
1342,S09,582.720,583.020,DIRECT,The
1343,S09,583.020,583.260,DIRECT,final
1344,S09,583.260,583.560,DIRECT,move
1345,S09,583.560,583.840,DIRECT,came
1346,S09,583.840,584.120,DIRECT,from
1347,S09,584.120,584.380,DIRECT,Adobe
1348,S09,584.380,584.820,DIRECT,and
1349,S09,584.820,585.220,DIRECT,Figma
1350,S09,585.220,585.460,DIRECT,themselves.
1351,S09,586.240,586.880,DIRECT,On
1352,S09,586.880,587.080,DIRECT,December
1353,S09,587.080,587.693,ALIGNED,"seventeenth,"
1354,S09,587.693,588.307,ALIGNED,twenty
1355,S09,588.307,588.920,ALIGNED,"twenty-three,"
1356,S09,589.380,589.540,DIRECT,the
1357,S09,589.540,589.780,DIRECT,companies
1358,S09,589.780,590.300,DIRECT,approved
1359,S09,590.300,590.620,DIRECT,and
1360,S09,590.620,591.040,DIRECT,signed
1361,S09,591.040,591.300,DIRECT,a
1362,S09,591.300,591.560,DIRECT,mutual
1363,S09,591.560,592.000,DIRECT,termination
1364,S09,592.000,592.620,DIRECT,agreement.
1365,S09,593.360,593.640,DIRECT,The
1366,S09,593.640,593.800,DIRECT,next
1367,S09,593.800,594.100,DIRECT,"day,"
1368,S09,594.520,594.620,DIRECT,they
1369,S09,594.620,594.920,DIRECT,announced
1370,S09,594.920,595.180,DIRECT,that
1371,S09,595.180,595.280,DIRECT,the
1372,S09,595.280,595.660,DIRECT,acquisition
1373,S09,595.660,596.120,DIRECT,was
1374,S09,596.120,596.460,DIRECT,over.
1375,S09,597.120,597.280,DIRECT,Their
1376,S09,597.280,597.520,DIRECT,public
1377,S09,597.520,597.920,DIRECT,explanation
1378,S09,597.920,598.540,DIRECT,was
1379,S09,598.540,598.920,DIRECT,direct.
1380,S09,599.840,599.980,DIRECT,They
1381,S09,599.980,600.200,DIRECT,said
1382,S09,600.200,600.360,DIRECT,there
1383,S09,600.360,600.480,DIRECT,was
1384,S09,600.480,600.720,DIRECT,no
1385,S09,600.720,600.960,DIRECT,clear
1386,S09,600.960,601.360,DIRECT,path
1387,S09,601.360,601.640,DIRECT,to
1388,S09,601.640,601.960,DIRECT,obtaining
1389,S09,601.960,602.200,DIRECT,the
1390,S09,602.200,602.580,DIRECT,necessary
1391,S09,602.580,603.180,DIRECT,regulatory
1392,S09,603.180,603.920,DIRECT,approvals
1393,S09,603.920,604.520,DIRECT,from
1394,S09,604.520,604.640,DIRECT,the
1395,S09,604.640,604.880,DIRECT,European
1396,S09,604.880,605.500,DIRECT,Commission
1397,S09,605.500,606.060,DIRECT,and
1398,S09,606.060,606.180,DIRECT,the
1399,S09,606.180,606.420,DIRECT,UK
1400,S09,606.420,607.300,DIRECT,CMA.
1401,S09,608.060,608.440,DIRECT,That
1402,S09,608.440,608.560,DIRECT,is
1403,S09,608.560,608.820,DIRECT,different
1404,S09,608.820,609.140,DIRECT,from
1405,S09,609.140,609.400,DIRECT,saying
1406,S09,609.400,609.540,DIRECT,a
1407,S09,609.540,609.860,DIRECT,regulator
1408,S09,609.860,610.260,DIRECT,had
1409,S09,610.260,610.620,DIRECT,already
1410,S09,610.620,611.040,DIRECT,issued
1411,S09,611.040,611.240,DIRECT,a
1412,S09,611.240,611.480,DIRECT,final
1413,S09,611.480,611.880,DIRECT,prohibition
1414,S09,611.880,612.420,DIRECT,order.
1415,S09,613.120,613.480,DIRECT,The
1416,S09,613.480,613.740,DIRECT,companies
1417,S09,613.740,614.180,DIRECT,ended
1418,S09,614.180,614.360,DIRECT,the
1419,S09,614.360,614.640,DIRECT,deal
1420,S09,614.640,614.840,DIRECT,by
1421,S09,614.840,615.160,DIRECT,mutual
1422,S09,615.160,615.740,DIRECT,agreement
1423,S09,615.740,616.400,DIRECT,before
1424,S09,616.400,616.900,DIRECT,final
1425,S09,616.900,617.260,DIRECT,UK
1426,S09,617.260,617.920,DIRECT,and
1427,S09,617.920,618.160,DIRECT,EU
1428,S09,618.160,618.760,DIRECT,merits
1429,S09,618.760,619.200,DIRECT,decisions
1430,S09,619.200,619.760,DIRECT,arrived.
1431,S09,620.880,621.200,DIRECT,After
1432,S09,621.200,621.360,DIRECT,the
1433,S09,621.360,621.660,DIRECT,"abandonment,"
1434,S09,622.220,622.360,DIRECT,the
1435,S09,622.360,622.780,DIRECT,CMA
1436,S09,622.780,623.280,ALIGNED,cancelled
1437,S09,623.280,623.600,DIRECT,its
1438,S09,623.600,623.740,DIRECT,Phase
1439,S09,623.740,624.160,ALIGNED,Two
1440,S09,624.160,624.460,DIRECT,inquiry.
1441,S09,625.440,625.540,DIRECT,The
1442,S09,625.540,625.760,DIRECT,European
1443,S09,625.760,626.560,DIRECT,Commission's
1444,S09,626.560,627.000,DIRECT,investigation
1445,S09,627.000,627.840,DIRECT,ended
1446,S09,627.840,628.120,DIRECT,without
1447,S09,628.120,628.360,DIRECT,a
1448,S09,628.360,628.600,DIRECT,formal
1449,S09,628.600,628.960,DIRECT,Commission
1450,S09,628.960,629.380,DIRECT,decision
1451,S09,629.380,629.880,DIRECT,on
1452,S09,629.880,629.980,DIRECT,the
1453,S09,629.980,630.260,DIRECT,merits.
1454,S09,631.240,631.380,DIRECT,And
1455,S09,631.380,631.500,DIRECT,in
1456,S09,631.500,631.600,DIRECT,the
1457,S09,631.600,631.780,DIRECT,United
1458,S09,631.780,632.280,DIRECT,"States,"
1459,S09,632.780,632.860,DIRECT,the
1460,S09,632.860,633.100,DIRECT,Justice
1461,S09,633.100,633.820,DIRECT,Department's
1462,S09,633.820,634.440,ALIGNED,Antitrust
1463,S09,634.440,635.000,DIRECT,Division
1464,S09,635.000,635.660,DIRECT,publicly
1465,S09,635.660,636.240,DIRECT,welcomed
1466,S09,636.240,636.440,DIRECT,the
1467,S09,636.440,636.780,DIRECT,abandonment
1468,S09,636.780,637.540,DIRECT,and
1469,S09,637.540,637.900,DIRECT,confirmed
1470,S09,637.900,638.340,DIRECT,that
1471,S09,638.340,638.480,DIRECT,it
1472,S09,638.480,638.600,DIRECT,had
1473,S09,638.600,638.980,DIRECT,investigated
1474,S09,638.980,639.420,DIRECT,the
1475,S09,639.420,639.700,DIRECT,transaction.
1476,S09,640.560,640.860,DIRECT,The
1477,S09,640.860,641.320,DIRECT,public
1478,S09,641.320,641.620,DIRECT,Stage
1479,S09,641.620,641.980,ALIGNED,One
1480,S09,641.980,642.280,DIRECT,record
1481,S09,642.280,642.580,DIRECT,does
1482,S09,642.580,642.780,DIRECT,not
1483,S09,642.780,643.080,DIRECT,show
1484,S09,643.080,643.240,DIRECT,a
1485,S09,643.240,643.480,DIRECT,DOJ
1486,S09,643.480,644.100,DIRECT,merger
1487,S09,644.100,644.560,DIRECT,lawsuit
1488,S09,644.560,645.340,DIRECT,or
1489,S09,645.340,645.440,DIRECT,a
1490,S09,645.440,645.640,DIRECT,court
1491,S09,645.640,646.080,DIRECT,judgment
1492,S09,646.080,646.440,DIRECT,blocking
1493,S09,646.440,646.800,DIRECT,the
1494,S09,646.800,647.060,DIRECT,deal.
1495,S09,647.900,648.140,DIRECT,So
1496,S09,648.140,648.260,DIRECT,the
1497,S09,648.260,648.560,DIRECT,transaction
1498,S09,648.560,649.120,DIRECT,did
1499,S09,649.120,649.360,DIRECT,not
1500,S09,649.360,649.680,DIRECT,end
1501,S09,649.680,649.860,DIRECT,with
1502,S09,649.860,649.940,DIRECT,a
1503,S09,649.940,650.240,DIRECT,final
1504,S09,650.240,650.560,DIRECT,courtroom
1505,S09,650.560,651.140,DIRECT,loss.
1506,S09,651.820,651.920,DIRECT,It
1507,S09,651.920,652.160,DIRECT,ended
1508,S09,652.160,652.420,DIRECT,with
1509,S09,652.420,652.520,DIRECT,a
1510,S09,652.520,652.740,DIRECT,mutual
1511,S09,652.740,653.240,DIRECT,termination
1512,S09,653.240,654.120,DIRECT,after
1513,S09,654.120,654.380,DIRECT,the
1514,S09,654.380,654.640,ALIGNED,companies
1515,S09,654.640,655.000,DIRECT,said
1516,S09,655.000,655.240,DIRECT,they
1517,S09,655.240,655.480,DIRECT,no
1518,S09,655.480,655.780,DIRECT,longer
1519,S09,655.780,656.100,DIRECT,saw
1520,S09,656.100,656.260,DIRECT,a
1521,S09,656.260,656.540,DIRECT,clear
1522,S09,656.540,656.940,DIRECT,path
1523,S09,656.940,657.220,DIRECT,to
1524,S09,657.220,657.340,DIRECT,the
1525,S09,657.340,657.660,DIRECT,approvals
1526,S09,657.660,658.020,DIRECT,they
1527,S09,658.020,658.240,DIRECT,needed.
1528,S09,659.040,659.240,DIRECT,And
1529,S09,659.240,659.440,DIRECT,that
1530,S09,659.440,659.600,DIRECT,is
1531,S09,659.600,659.720,DIRECT,the
1532,S09,659.720,660.000,DIRECT,moment
1533,S09,660.000,660.180,DIRECT,the
1534,S09,660.180,660.840,ALIGNED,billion-dollar
1535,S09,660.840,661.100,DIRECT,clause
1536,S09,661.100,661.600,DIRECT,stopped
1537,S09,661.600,662.000,DIRECT,being
1538,S09,662.000,662.400,DIRECT,theoretical.
1539,S10,663.680,663.800,DIRECT,The
1540,S10,663.800,664.100,DIRECT,mutual
1541,S10,664.100,664.600,DIRECT,termination
1542,S10,664.600,665.140,DIRECT,agreement
1543,S10,665.140,665.600,DIRECT,did
1544,S10,665.600,665.820,DIRECT,not
1545,S10,665.820,666.080,DIRECT,just
1546,S10,666.080,666.340,DIRECT,end
1547,S10,666.340,666.540,DIRECT,the
1548,S10,666.540,666.900,DIRECT,acquisition.
1549,S10,666.900,667.840,DIRECT,It
1550,S10,667.840,668.200,DIRECT,specified
1551,S10,668.200,668.740,DIRECT,what
1552,S10,668.740,669.040,DIRECT,happened
1553,S10,669.040,669.360,DIRECT,next.
1554,S10,670.180,670.280,DIRECT,Adobe
1555,S10,670.280,670.740,DIRECT,was
1556,S10,670.740,671.100,DIRECT,required
1557,S10,671.100,671.420,DIRECT,to
1558,S10,671.420,671.620,DIRECT,pay
1559,S10,671.620,672.060,DIRECT,Figma
1560,S10,672.060,672.600,ALIGNED,one
1561,S10,672.600,673.020,DIRECT,billion
1562,S10,673.020,673.040,ALIGNED,dollars
1563,S10,673.040,673.600,DIRECT,in
1564,S10,673.600,673.840,DIRECT,cash
1565,S10,673.840,674.420,DIRECT,within
1566,S10,674.420,674.820,DIRECT,three
1567,S10,674.820,675.180,DIRECT,business
1568,S10,675.180,675.540,DIRECT,days.
1569,S10,676.440,676.540,DIRECT,The
1570,S10,676.540,676.860,DIRECT,agreement
1571,S10,676.860,677.140,DIRECT,described
1572,S10,677.140,677.660,DIRECT,that
1573,S10,677.660,677.960,DIRECT,payment
1574,S10,677.960,678.300,DIRECT,as
1575,S10,678.300,679.180,DIRECT,liquidated
1576,S10,679.180,679.520,DIRECT,damages.
1577,S10,680.580,680.660,DIRECT,It
1578,S10,680.660,680.800,DIRECT,also
1579,S10,680.800,681.140,DIRECT,made
1580,S10,681.140,681.280,DIRECT,the
1581,S10,681.280,681.580,DIRECT,payment
1582,S10,681.580,682.380,DIRECT,Figma's
1583,S10,682.380,682.640,DIRECT,sole
1584,S10,682.640,683.000,DIRECT,and
1585,S10,683.000,683.400,DIRECT,exclusive
1586,S10,683.400,683.800,DIRECT,remedy
1587,S10,683.800,684.320,DIRECT,under
1588,S10,684.320,684.540,DIRECT,the
1589,S10,684.540,684.740,DIRECT,merger
1590,S10,684.740,685.220,DIRECT,agreement.
1591,S10,686.120,686.200,DIRECT,On
1592,S10,686.200,686.360,DIRECT,December
1593,S10,686.360,686.980,ALIGNED,"twentieth,"
1594,S10,686.980,687.600,ALIGNED,twenty
1595,S10,687.600,688.220,ALIGNED,"twenty-three,"
1596,S10,688.680,688.860,DIRECT,Adobe
1597,S10,688.860,689.260,DIRECT,paid.
1598,S10,690.300,690.310,DIRECT,Adobe
1599,S10,690.310,690.700,DIRECT,later
1600,S10,690.700,691.040,DIRECT,disclosed
1601,S10,691.040,691.520,DIRECT,that
1602,S10,691.520,691.620,DIRECT,it
1603,S10,691.620,691.820,DIRECT,used
1604,S10,691.820,692.180,DIRECT,cash
1605,S10,692.180,692.560,DIRECT,on
1606,S10,692.560,692.920,DIRECT,hand.
1607,S10,693.620,694.220,DIRECT,Figma
1608,S10,694.220,694.460,DIRECT,later
1609,S10,694.460,694.740,DIRECT,disclosed
1610,S10,694.740,695.260,DIRECT,that
1611,S10,695.260,695.360,DIRECT,it
1612,S10,695.360,695.620,DIRECT,received
1613,S10,695.620,695.920,DIRECT,the
1614,S10,695.920,696.100,DIRECT,same
1615,S10,696.100,697.020,ALIGNED,one-billion-dollar
1616,S10,697.020,697.820,DIRECT,payment.
1617,S10,698.480,698.640,DIRECT,Those
1618,S10,698.640,698.920,DIRECT,later
1619,S10,698.920,699.280,DIRECT,filings
1620,S10,699.280,699.660,DIRECT,are
1621,S10,699.660,700.020,DIRECT,important
1622,S10,700.020,700.580,DIRECT,because
1623,S10,700.580,700.880,DIRECT,they
1624,S10,700.880,701.100,ALIGNED,confirm
1625,S10,701.100,701.440,DIRECT,the
1626,S10,701.440,701.780,DIRECT,consequence
1627,S10,701.780,702.280,DIRECT,from
1628,S10,702.280,702.500,DIRECT,both
1629,S10,702.500,702.940,DIRECT,sides
1630,S10,702.940,703.140,DIRECT,of
1631,S10,703.140,703.220,DIRECT,the
1632,S10,703.220,703.500,DIRECT,transaction.
1633,S10,704.580,704.680,DIRECT,The
1634,S10,704.680,704.840,DIRECT,fee
1635,S10,704.840,705.040,DIRECT,was
1636,S10,705.040,705.260,DIRECT,not
1637,S10,705.260,705.540,DIRECT,merely
1638,S10,705.540,705.860,DIRECT,a
1639,S10,705.860,706.100,DIRECT,number
1640,S10,706.100,706.380,DIRECT,left
1641,S10,706.380,706.660,DIRECT,in
1642,S10,706.660,706.760,DIRECT,an
1643,S10,706.760,706.980,DIRECT,abandoned
1644,S10,706.980,707.700,DIRECT,contract.
1645,S10,708.420,708.480,DIRECT,It
1646,S10,708.480,708.720,DIRECT,became
1647,S10,708.720,708.960,DIRECT,an
1648,S10,708.960,709.360,DIRECT,actual
1649,S10,709.360,709.760,DIRECT,transfer
1650,S10,709.760,710.180,DIRECT,of
1651,S10,710.180,710.400,DIRECT,cash.
1652,S10,711.560,711.580,DIRECT,On
1653,S10,711.580,711.740,DIRECT,December
1654,S10,711.740,712.440,ALIGNED,"seventeenth,"
1655,S10,712.860,713.000,DIRECT,the
1656,S10,713.000,713.300,DIRECT,companies
1657,S10,713.300,713.780,DIRECT,ended
1658,S10,713.780,713.980,DIRECT,the
1659,S10,713.980,714.240,DIRECT,merger.
1660,S10,715.080,715.220,DIRECT,Three
1661,S10,715.220,715.460,DIRECT,days
1662,S10,715.460,715.820,DIRECT,"later,"
1663,S10,716.240,716.300,DIRECT,the
1664,S10,716.300,717.020,ALIGNED,one-billion-dollar
1665,S10,717.020,717.580,DIRECT,clause
1666,S10,717.580,718.060,DIRECT,became
1667,S10,718.060,718.400,DIRECT,cash.
1668,S10,719.220,719.280,DIRECT,The
1669,S10,719.280,719.600,DIRECT,acquisition
1670,S10,719.600,720.240,DIRECT,disappeared.
1671,S10,720.240,721.180,DIRECT,The
1672,S10,721.180,721.480,DIRECT,termination
1673,S10,721.480,721.960,DIRECT,fee
1674,S10,721.960,722.180,DIRECT,did
1675,S10,722.180,722.460,DIRECT,not.
1676,S10,722.980,723.180,DIRECT,And
1677,S10,723.180,723.280,DIRECT,the
1678,S10,723.280,723.560,DIRECT,payment
1679,S10,723.560,723.820,DIRECT,did
1680,S10,723.820,724.020,DIRECT,not
1681,S10,724.020,724.300,DIRECT,come
1682,S10,724.300,724.540,DIRECT,from
1683,S10,724.540,724.620,DIRECT,a
1684,S10,724.620,725.280,DIRECT,regulator's
1685,S10,725.280,725.420,DIRECT,invoice.
1686,S10,726.300,726.420,DIRECT,It
1687,S10,726.420,726.600,DIRECT,came
1688,S10,726.600,726.840,DIRECT,from
1689,S10,726.840,726.920,DIRECT,a
1690,S10,726.920,727.280,DIRECT,contract
1691,S10,727.280,727.640,DIRECT,the
1692,S10,727.640,727.980,DIRECT,companies
1693,S10,727.980,728.200,DIRECT,had
1694,S10,728.200,728.560,DIRECT,negotiated
1695,S10,728.560,729.080,DIRECT,themselves.
1696,S11,730.280,730.520,DIRECT,This
1697,S11,730.520,730.840,DIRECT,story
1698,S11,730.840,731.080,DIRECT,has
1699,S11,731.080,731.340,DIRECT,two
1700,S11,731.340,731.720,DIRECT,giant
1701,S11,731.720,732.140,DIRECT,"numbers,"
1702,S11,732.140,732.700,DIRECT,and
1703,S11,732.700,732.840,DIRECT,they
1704,S11,732.840,733.020,DIRECT,mean
1705,S11,733.020,733.580,DIRECT,completely
1706,S11,733.580,734.040,DIRECT,different
1707,S11,734.040,734.420,DIRECT,things.
1708,S11,735.180,735.260,DIRECT,About
1709,S11,735.260,735.780,ALIGNED,twenty
1710,S11,735.780,736.140,DIRECT,billion
1711,S11,736.140,736.160,ALIGNED,dollars
1712,S11,736.160,736.800,DIRECT,was
1713,S11,736.800,736.940,DIRECT,the
1714,S11,736.940,737.300,DIRECT,proposed
1715,S11,737.300,737.640,DIRECT,acquisition
1716,S11,737.640,738.460,DIRECT,consideration.
1717,S11,739.440,739.620,DIRECT,That
1718,S11,739.620,739.760,DIRECT,was
1719,S11,739.760,739.900,DIRECT,the
1720,S11,739.900,740.140,DIRECT,amount
1721,S11,740.140,740.700,DIRECT,associated
1722,S11,740.700,741.040,DIRECT,with
1723,S11,741.040,741.180,DIRECT,the
1724,S11,741.180,741.500,DIRECT,deal
1725,S11,741.500,741.680,DIRECT,Adobe
1726,S11,741.680,742.200,DIRECT,wanted
1727,S11,742.200,742.340,DIRECT,to
1728,S11,742.340,742.640,DIRECT,close.
1729,S11,743.460,743.720,DIRECT,Because
1730,S11,743.720,743.940,DIRECT,the
1731,S11,743.940,744.380,DIRECT,acquisition
1732,S11,744.380,744.760,DIRECT,never
1733,S11,744.760,745.140,DIRECT,"closed,"
1734,S11,745.760,745.980,DIRECT,Adobe
1735,S11,745.980,746.320,DIRECT,did
1736,S11,746.320,746.520,DIRECT,not
1737,S11,746.520,746.780,DIRECT,pay
1738,S11,746.780,747.220,DIRECT,Figma
1739,S11,747.220,747.580,ALIGNED,twenty
1740,S11,747.580,748.020,DIRECT,billion
1741,S11,748.020,748.040,ALIGNED,dollars
1742,S11,748.040,748.620,DIRECT,to
1743,S11,748.620,748.760,DIRECT,buy
1744,S11,748.760,748.920,DIRECT,the
1745,S11,748.920,749.260,DIRECT,company.
1746,S11,750.000,750.340,ALIGNED,One
1747,S11,750.340,750.720,DIRECT,billion
1748,S11,750.720,750.740,ALIGNED,dollars
1749,S11,750.740,751.420,DIRECT,was
1750,S11,751.420,751.600,DIRECT,the
1751,S11,751.600,751.960,DIRECT,actual
1752,S11,751.960,752.340,DIRECT,termination
1753,S11,752.340,752.940,DIRECT,payment.
1754,S11,753.620,753.840,DIRECT,Adobe
1755,S11,753.840,754.260,DIRECT,paid
1756,S11,754.260,754.500,DIRECT,it.
1757,S11,755.080,755.480,DIRECT,Figma
1758,S11,755.480,755.740,DIRECT,received
1759,S11,755.740,756.200,DIRECT,it.
1760,S11,756.760,756.940,DIRECT,Adobe
1761,S11,756.940,757.460,DIRECT,later
1762,S11,757.460,757.940,DIRECT,recorded
1763,S11,757.940,758.180,DIRECT,the
1764,S11,758.180,759.040,ALIGNED,one-billion-dollar
1765,S11,759.040,759.500,DIRECT,fee
1766,S11,759.500,759.740,DIRECT,in
1767,S11,759.740,760.040,DIRECT,operating
1768,S11,760.040,760.640,DIRECT,expenses.
1769,S11,761.480,761.920,DIRECT,Figma
1770,S11,761.920,762.180,DIRECT,recorded
1771,S11,762.180,762.480,DIRECT,the
1772,S11,762.480,762.760,DIRECT,payment
1773,S11,762.760,763.040,DIRECT,in
1774,S11,763.040,763.200,DIRECT,other
1775,S11,763.200,763.560,DIRECT,income.
1776,S11,764.420,764.580,DIRECT,Those
1777,S11,764.580,764.800,DIRECT,are
1778,S11,764.800,765.080,DIRECT,separate
1779,S11,765.080,765.540,DIRECT,categories.
1780,S11,766.440,766.450,DIRECT,The
1781,S11,766.450,766.680,DIRECT,accounting
1782,S11,766.680,767.160,DIRECT,records
1783,S11,767.160,767.440,DIRECT,make
1784,S11,767.440,767.580,DIRECT,the
1785,S11,767.580,767.840,DIRECT,distinction
1786,S11,767.840,768.500,DIRECT,concrete.
1787,S11,769.380,769.600,DIRECT,Adobe
1788,S11,769.600,770.000,DIRECT,treated
1789,S11,770.000,770.240,DIRECT,the
1790,S11,770.240,770.420,DIRECT,fee
1791,S11,770.420,770.740,DIRECT,as
1792,S11,770.740,770.840,DIRECT,an
1793,S11,770.840,771.080,DIRECT,expense.
1794,S11,771.980,772.340,DIRECT,Figma
1795,S11,772.340,772.620,DIRECT,treated
1796,S11,772.620,772.820,DIRECT,the
1797,S11,772.820,773.080,DIRECT,receipt
1798,S11,773.080,773.500,DIRECT,as
1799,S11,773.500,773.740,DIRECT,income.
1800,S11,774.560,774.900,DIRECT,Neither
1801,S11,774.900,775.280,DIRECT,filing
1802,S11,775.280,775.720,DIRECT,turns
1803,S11,775.720,775.920,DIRECT,the
1804,S11,775.920,776.260,DIRECT,abandoned
1805,S11,776.260,777.160,ALIGNED,twenty-billion-dollar
1806,S11,777.160,777.700,DIRECT,purchase
1807,S11,777.700,778.220,DIRECT,price
1808,S11,778.220,778.700,DIRECT,into
1809,S11,778.700,779.060,DIRECT,money
1810,S11,779.060,779.300,DIRECT,that
1811,S11,779.300,779.560,DIRECT,changed
1812,S11,779.560,780.040,DIRECT,hands.
1813,S11,780.800,781.040,DIRECT,Adobe
1814,S11,781.040,781.400,DIRECT,did
1815,S11,781.400,781.540,DIRECT,not
1816,S11,781.540,781.840,DIRECT,spend
1817,S11,781.840,782.240,ALIGNED,twenty-one
1818,S11,782.240,782.780,DIRECT,billion
1819,S11,782.780,782.800,ALIGNED,dollars
1820,S11,782.800,783.360,DIRECT,on
1821,S11,783.360,783.780,DIRECT,Figma.
1822,S11,784.380,784.600,DIRECT,One
1823,S11,784.600,784.860,DIRECT,number
1824,S11,784.860,785.240,DIRECT,described
1825,S11,785.240,785.500,DIRECT,a
1826,S11,785.500,785.800,DIRECT,purchase
1827,S11,785.800,786.040,DIRECT,that
1828,S11,786.040,786.220,DIRECT,never
1829,S11,786.220,786.660,DIRECT,happened.
1830,S11,787.300,787.400,DIRECT,The
1831,S11,787.400,787.580,DIRECT,other
1832,S11,787.580,787.960,DIRECT,described
1833,S11,787.960,788.200,DIRECT,the
1834,S11,788.200,788.480,DIRECT,contractual
1835,S11,788.480,789.040,DIRECT,payment
1836,S11,789.040,789.380,DIRECT,that
1837,S11,789.380,789.640,DIRECT,survived
1838,S11,789.640,790.040,DIRECT,the
1839,S11,790.040,790.260,DIRECT,failed
1840,S11,790.260,790.560,DIRECT,deal.
1841,S11,791.260,791.480,DIRECT,That
1842,S11,791.480,791.680,DIRECT,is
1843,S11,792.040,792.180,DIRECT,the
1844,S11,792.180,792.860,ALIGNED,billion-dollar
1845,S11,792.860,793.360,DIRECT,cost
1846,S11,793.360,793.560,DIRECT,at
1847,S11,793.560,793.660,DIRECT,the
1848,S11,793.660,793.920,DIRECT,center
1849,S11,793.920,794.160,DIRECT,of
1850,S11,794.160,794.280,DIRECT,this
1851,S11,794.280,794.660,DIRECT,story.
1852,S12,795.320,795.400,DIRECT,The
1853,S12,795.400,795.720,DIRECT,failed
1854,S12,795.720,796.020,DIRECT,acquisition
1855,S12,796.020,796.540,DIRECT,did
1856,S12,796.540,796.780,DIRECT,not
1857,S12,796.780,797.120,DIRECT,end
